0.0:♪♪♪
16.4:I wish I found some better sounds no one's ever heard
19.3:I wish I had a better voice that sang some better words
22.3:I wish I found some chords in an order that is new
25.0:I wish I didn't have to rhyme every time I sang
28.0:I was told when I get older all my fears would shrink
30.4:But now I'm insecure and I care what people think
32.6:My name's Blurryface and I care what you think
38.2:My name's Blurryface and I care what you think
44.6:♪♪♪
55.8:Wish we could turn back time, to the good old days
62.0:When our momma sang us to sleep but now we're stressed out
67.5:Wish we could turn back time, to the good old days
73.1:When our momma sang us to sleep but now we're stressed out
82.2:We're stressed out
89.1:Sometimes a certain smell will take me back to when I was young
91.8:How come I'm never able to identify where it's coming from
95.1:I'd make a candle out of it if I ever found it
97.1:Try to sell it, never sell out of it, I'd probably only sell one
100.2:It'd be to my brother, 'cause we have the same nose
103.0:Same clothes homegrown a stone's throw from a creek we used to roam
106.1:But it would remind us of when nothing really mattered
109.0:Out of student loans and tree-house homes we all would take the latter
112.3:My name's Blurryface and I care what you think
118.1:My name's Blurryface and I care what you think
125.2:Wish we could turn back time, to the good old days
131.1:When our momma sang us to sleep but now we're stressed out
136.2:Wish we could turn back time, to the good old days
142.2:When our momma sang us to sleep but now we're stressed out
147.1:We used to play pretend, give each other different names
149.3:We would build a rocket ship and then we'd fly it far away
152.0:Used to dream of outer space but now they're laughing at our face
155.0:Saying, "Wake up, you need to make money"
157.2:Yeah
158.1:We used to play pretend, give each other different names
161.0:We would build a rocket ship and then we'd fly it far away
164.0:Used to dream of outer space but now they're laughing at our face
166.2:Saying, "Wake up, you need to make money"
169.0:Yeah
170.2:Wish we could turn back time, to the good old days
176.1:When our momma sang us to sleep but now we're stressed out
181.1:Wish we could turn back time, to the good old days
187.2:When our momma sang us to sleep but now we're stressed out
192.1:Used to play pretend, used to play pretend, bunny
195.0:We used to play pretend, wake up, you need the money
198.0:Used to play pretend, used to play pretend, bunny
200.2:We used to play pretend, wake up, you need the money
203.2:We used to play pretend, give each other different names
206.1:We would build a rocket ship and then we'd fly it far away
209.0:Used to dream of outer space but now they're laughing at our face
211.2:Saying, "Wake up, you need to make money"
214.6:Yeah
